(
    ( 975.00  0.75752) 
    ( 979.76  0.75752)
    ( 984.53  0.75752)
    ( 989.30  0.75752)
    ( 994.07  0.75752)
    ( 998.83  0.75752)
    (1003.60  0.75752)
    (1008.37  0.75752)
    (1013.14  0.75752)
    (1017.90  0.75752)
    (1022.67  0.75752)
    (1027.44  0.75752)
    (1032.21  0.75752)
    (1036.97  0.75752)
    (1041.74  0.75752)
    (1046.51  0.75752)
    (1051.28  0.75752)
    (1056.05  0.75752)
    (1060.81  0.75752)
    (1065.58  0.75752)
    (1070.35  0.75752)
    (1075.12  0.75752)
    (1079.88  0.75752)
    (1084.65  0.75752)
    (1089.42  0.75752)
    (1094.19  0.75752)
    (1098.95  0.75752)
    (1103.72  0.75752)
    (1108.49  0.75752)
    (1113.26  0.75752)
    (1118.03  0.75752)
    (1122.79  0.75752)
    (1127.56  0.75752)
    (1132.33  0.75752)
    (1137.10  0.75752)
    (1141.86  0.75752)
    (1146.63  0.75752)
    (1151.40  0.75752)
    (1156.17  0.75752)
    (1160.93  0.75752)
    (1165.70  0.75752)
    (1170.47  0.75752)
    (1175.24  0.75752)
    (1180.01  0.75752)
    (1184.77  0.75752)
    (1189.54  0.75752)
    (1194.31  0.75752)
    (1199.08  0.75752)
    (1203.84  0.75752)
    (1208.61  0.75752)
    (1213.38  0.75752)
    (1218.15  0.75752)
    (1222.91  0.75752)
    (1227.68  0.75752)
    (1232.45  0.75752)
    (1237.22  0.75752)
    (1241.98  0.75752)
    (1246.75  0.75752)
    (1251.52  0.75752)
    (1256.29  0.75752)
    (1261.06  0.75752)
    (1265.82  0.75752)
    (1270.59  0.75752)
    (1275.36  0.75752)
    (1280.13  0.75752)
    (1284.89  0.75752)
    (1289.66  0.75752)
    (1294.43  0.75752)
    (1299.20  0.75752)
    (1303.96  0.75752)
    (1308.73  0.75752)
    (1313.50  0.75752)
    (1318.27  0.75752)
    (1323.04  0.75752)
    (1327.80  0.75752)
    (1332.57  0.75752)
    (1337.34  0.75752)
    (1342.11  0.75752)
    (1346.87  0.75752)
    (1351.64  0.75752)
    (1356.41  0.75752)
    (1361.18  0.75752)
    (1365.94  0.75752)
    (1370.71  0.75752)
    (1375.48  0.75752)
    (1380.25  0.75752)
    (1385.02  0.75752)
    (1389.78  0.75752)
    (1394.55  0.75752)
    (1399.32  0.75752)
    (1404.09  0.75752)
    (1408.85  0.75752)
    (1413.62  0.75752)
    (1418.39  0.75752)
    (1423.16  0.75752)
    (1427.92  0.75752)
    (1432.69  0.75752)
    (1437.46  0.75752)
    (1442.23  0.75752)
    (1447.00  0.75752)
)
