3.500000E-01	4.566889E-02
3.520000E-01	4.779089E-02
3.540000E-01	4.991289E-02
3.560000E-01	5.203489E-02
3.580000E-01	5.415688E-02
3.600000E-01	5.627888E-02
3.620000E-01	6.054576E-02
3.640000E-01	6.618685E-02
3.660000E-01	7.182794E-02
3.680000E-01	7.746903E-02
3.700000E-01	8.311012E-02
3.720000E-01	8.875121E-02
3.740000E-01	9.439230E-02
3.760000E-01	1.000334E-01
3.780000E-01	1.178877E-01
3.800000E-01	1.705029E-01
3.820000E-01	2.231180E-01
3.840000E-01	2.757331E-01
3.860000E-01	3.283482E-01
3.880000E-01	3.809633E-01
3.900000E-01	4.335785E-01
3.920000E-01	4.861936E-01
3.940000E-01	5.388087E-01
3.960000E-01	5.033299E-01
3.980000E-01	4.596149E-01
4.000000E-01	4.159000E-01
4.020000E-01	3.721850E-01
4.040000E-01	3.284700E-01
4.060000E-01	2.847550E-01
4.080000E-01	2.410400E-01
4.100000E-01	1.973250E-01
4.120000E-01	1.729993E-01
4.140000E-01	1.608630E-01
4.160000E-01	1.487266E-01
4.180000E-01	1.365903E-01
4.200000E-01	1.244540E-01
4.220000E-01	1.123177E-01
4.240000E-01	1.001813E-01
4.260000E-01	8.804501E-02
4.280000E-01	7.939253E-02
4.300000E-01	7.606492E-02
4.320000E-01	7.273731E-02
4.340000E-01	6.940970E-02
4.360000E-01	6.608210E-02
4.380000E-01	6.275449E-02
4.400000E-01	5.942688E-02
4.420000E-01	5.609927E-02
4.440000E-01	5.329275E-02
4.460000E-01	5.174362E-02
4.480000E-01	5.019448E-02
4.500000E-01	4.864534E-02
4.520000E-01	4.709620E-02
4.540000E-01	4.554707E-02
4.560000E-01	4.399793E-02
4.580000E-01	4.244879E-02
4.600000E-01	4.111902E-02
4.620000E-01	4.022767E-02
4.640000E-01	3.933632E-02
4.660000E-01	3.844496E-02
4.680000E-01	3.755361E-02
4.700000E-01	3.666226E-02
4.720000E-01	3.577090E-02
4.740000E-01	3.487955E-02
4.760000E-01	3.415919E-02
4.780000E-01	3.358333E-02
4.800000E-01	3.300746E-02
4.820000E-01	3.243159E-02
4.840000E-01	3.185573E-02
4.860000E-01	3.127986E-02
4.880000E-01	3.070400E-02
4.900000E-01	3.012813E-02
4.920000E-01	2.971642E-02
4.940000E-01	2.931602E-02
4.960000E-01	2.891562E-02
4.980000E-01	2.851522E-02
5.000000E-01	2.811482E-02
5.020000E-01	2.771443E-02
5.040000E-01	2.731403E-02
5.060000E-01	2.697049E-02
5.080000E-01	2.667767E-02
5.100000E-01	2.638485E-02
5.120000E-01	2.609203E-02
5.140000E-01	2.579921E-02
5.160000E-01	2.550639E-02
5.180000E-01	2.521358E-02
5.200000E-01	2.494415E-02
5.220000E-01	2.472200E-02
5.240000E-01	2.449986E-02
5.260000E-01	2.427771E-02
5.280000E-01	2.405557E-02
5.300000E-01	2.383342E-02
5.320000E-01	2.361128E-02
5.340000E-01	2.340622E-02
5.360000E-01	2.323297E-02
5.380000E-01	2.305972E-02
5.400000E-01	2.288647E-02
5.420000E-01	2.271321E-02
5.440000E-01	2.253996E-02
5.460000E-01	2.236671E-02
5.480000E-01	2.221411E-02
5.500000E-01	2.207605E-02
5.520000E-01	2.193798E-02
5.540000E-01	2.179991E-02
5.560000E-01	2.166184E-02
5.580000E-01	2.152378E-02
5.600000E-01	2.138690E-02
5.620000E-01	2.127500E-02
5.640000E-01	2.116310E-02
5.660000E-01	2.105120E-02
5.680000E-01	2.093930E-02
5.700000E-01	2.082740E-02
5.720000E-01	2.071550E-02
5.740000E-01	2.061808E-02
5.760000E-01	2.052618E-02
5.780000E-01	2.043427E-02
