1.893733E-01	9.220220E+02	7.875250E-03	2.004859E-01	2.539359E-02	1.628648E-02	8.729225E-03	3.114558E-04	6.565040E-12	9.801636E-06	4.348014E-04	2.682087E-04	1.095909E-05	2.258917E-07	6.653903E-05	1.069484E-06	2.464173E-05	3.574520E-08	7.546592E-07	1.109192E-06
2.735502E-01	9.346642E+02	8.338500E-03	1.990388E-01	2.489936E-02	1.718505E-02	9.242021E-03	3.297372E-04	1.025631E-11	1.038254E-05	4.601803E-04	2.841275E-04	1.151764E-05	3.007961E-07	6.911820E-05	1.352839E-06	2.692322E-05	3.784812E-08	1.023989E-06	1.536646E-06
3.831433E-01	9.472678E+02	8.801750E-03	1.975921E-01	2.440526E-02	1.808340E-02	9.754611E-03	3.480016E-04	1.541856E-11	1.096454E-05	4.855201E-04	3.000383E-04	1.206355E-05	3.920396E-07	7.150762E-05	1.682295E-06	2.922604E-05	3.995114E-08	1.361586E-06	2.074531E-06
5.231933E-01	9.598315E+02	9.264999E-03	1.961457E-01	2.391132E-02	1.898151E-02	1.026696E-02	3.662453E-04	2.242881E-11	1.154779E-05	5.108160E-04	3.159338E-04	1.259585E-05	5.020480E-07	7.369541E-05	2.062802E-06	3.153983E-05	4.205427E-08	1.779624E-06	2.741943E-06
7.222065E-01	9.723380E+02	9.728247E-03	1.946999E-01	2.341769E-02	1.987914E-02	1.077886E-02	3.844479E-04	3.345031E-11	1.213318E-05	5.360362E-04	3.317798E-04	1.310719E-05	6.451763E-07	7.558217E-05	2.526380E-06	3.383505E-05	4.415761E-08	2.348409E-06	3.648529E-06
9.654344E-01	9.848110E+02	1.019150E-02	1.932546E-01	2.292430E-02	2.077642E-02	1.129043E-02	4.026194E-04	4.780574E-11	1.272001E-05	5.612040E-04	3.475784E-04	1.360555E-05	8.112927E-07	7.728887E-05	3.043553E-06	3.610167E-05	4.626114E-08	3.027665E-06	4.727537E-06
1.261563E+00	9.972454E+02	1.065475E-02	1.918098E-01	2.243119E-02	2.167329E-02	1.180161E-02	4.207535E-04	6.620513E-11	1.330854E-05	5.863100E-04	3.633184E-04	1.408884E-05	1.004601E-06	7.878786E-05	3.623379E-06	3.833156E-05	4.836490E-08	3.838659E-06	6.011665E-06
1.666202E+00	1.009620E+03	1.111800E-02	1.903659E-01	2.193872E-02	2.256930E-02	1.231199E-02	4.388090E-04	9.392866E-11	1.390006E-05	6.112959E-04	3.789154E-04	1.454721E-05	1.249065E-06	7.996117E-05	4.311057E-06	4.046674E-05	5.046907E-08	4.914058E-06	7.698311E-06
2.121249E+00	1.021971E+03	1.158125E-02	1.889225E-01	2.144653E-02	2.346491E-02	1.282200E-02	4.568277E-04	1.263009E-10	1.449283E-05	6.362270E-04	3.944409E-04	1.499530E-05	1.516156E-06	8.100490E-05	5.044015E-06	4.255658E-05	5.257345E-08	6.111027E-06	9.567259E-06
2.726355E+00	1.034256E+03	1.204450E-02	1.874804E-01	2.095524E-02	2.435935E-02	1.333093E-02	4.747363E-04	1.731627E-10	1.508907E-05	6.609971E-04	4.097443E-04	1.541545E-05	1.848277E-06	8.170736E-05	5.901882E-06	4.450877E-05	5.467847E-08	7.667332E-06	1.196932E-05
3.429501E+00	1.046507E+03	1.250775E-02	1.860390E-01	2.046454E-02	2.525303E-02	1.383915E-02	4.925717E-04	2.306514E-10	1.568711E-05	6.856615E-04	4.248902E-04	1.582070E-05	2.219530E-06	8.224272E-05	6.827874E-06	4.637491E-05	5.678391E-08	9.455328E-06	1.470542E-05
4.282622E+00	1.058705E+03	1.297100E-02	1.845990E-01	1.997476E-02	2.614553E-02	1.434629E-02	5.102952E-04	3.043963E-10	1.628790E-05	7.101645E-04	4.397952E-04	1.620316E-05	2.650645E-06	8.252247E-05	7.858077E-06	4.810946E-05	5.889001E-08	1.159775E-05	1.795251E-05
5.313406E+00	1.070849E+03	1.343425E-02	1.831603E-01	1.948609E-02	2.703664E-02	1.485215E-02	5.278842E-04	3.997214E-10	1.689106E-05	7.344711E-04	4.543987E-04	1.656343E-05	3.147186E-06	8.257855E-05	8.990847E-06	4.970408E-05	6.099691E-08	1.415630E-05	2.178121E-05
6.504314E+00	1.082945E+03	1.389750E-02	1.817229E-01	1.899842E-02	2.792650E-02	1.535685E-02	5.453520E-04	5.144962E-10	1.749636E-05	7.586006E-04	4.687305E-04	1.690369E-05	3.702695E-06	8.243302E-05	1.021606E-05	5.117260E-05	6.310454E-08	1.708992E-05	2.613410E-05
7.947567E+00	1.094977E+03	1.436075E-02	1.802874E-01	1.851237E-02	2.881438E-02	1.585971E-02	5.626255E-04	6.634883E-10	1.810367E-05	7.824379E-04	4.826187E-04	1.721786E-05	4.343955E-06	8.205719E-05	1.156131E-05	5.247164E-05	6.521337E-08	2.061124E-05	3.128167E-05
9.592938E+00	1.106956E+03	1.482400E-02	1.788535E-01	1.802764E-02	2.970067E-02	1.636111E-02	5.797435E-04	8.398870E-10	1.871258E-05	8.060411E-04	4.961516E-04	1.751112E-05	5.053898E-06	8.149690E-05	1.300269E-05	5.363494E-05	6.732315E-08	2.460331E-05	3.706573E-05
1.152839E+01	1.118869E+03	1.528725E-02	1.774219E-01	1.754482E-02	3.058467E-02	1.686035E-02	5.966348E-04	1.059961E-09	1.932212E-05	8.292876E-04	5.091650E-04	1.777936E-05	5.854728E-06	8.074929E-05	1.455634E-05	5.463946E-05	6.943438E-08	2.926924E-05	4.372974E-05
1.377715E+01	1.130710E+03	1.575050E-02	1.759927E-01	1.706409E-02	3.146618E-02	1.735729E-02	6.132813E-04	1.327206E-09	1.993234E-05	8.521490E-04	5.216174E-04	1.802057E-05	6.753719E-06	7.979935E-05	1.623122E-05	5.547250E-05	7.154717E-08	3.466297E-05	5.134413E-05
1.626301E+01	1.142503E+03	1.621374E-02	1.745653E-01	1.658497E-02	3.234580E-02	1.785243E-02	6.297394E-04	1.633801E-09	2.054161E-05	8.746987E-04	5.336437E-04	1.824460E-05	7.721074E-06	7.874441E-05	1.797928E-05	5.620427E-05	7.366120E-08	4.060776E-05	5.965242E-05
1.930122E+01	1.154182E+03	1.667700E-02	1.731421E-01	1.610962E-02	3.322099E-02	1.834339E-02	6.457589E-04	2.032066E-09	2.114865E-05	8.965221E-04	5.446770E-04	1.842861E-05	8.847687E-06	7.744487E-05	1.989782E-05	5.670015E-05	7.577814E-08	4.783628E-05	6.957718E-05
2.235194E+01	1.165858E+03	1.714025E-02	1.717191E-01	1.563435E-02	3.409608E-02	1.883426E-02	6.617683E-04	2.432595E-09	2.175555E-05	9.183279E-04	5.556882E-04	1.861185E-05	9.977606E-06	7.614169E-05	2.181933E-05	5.719203E-05	7.789515E-08	5.509396E-05	7.953728E-05
2.640684E+01	1.177345E+03	1.760350E-02	1.703040E-01	1.516613E-02	3.496302E-02	1.931732E-02	6.769675E-04	3.014932E-09	2.235175E-05	9.387186E-04	5.649127E-04	1.873349E-05	1.137297E-05	7.454651E-05	2.398017E-05	5.736398E-05	8.001776E-08	6.469250E-05	9.233535E-05
3.046174E+01	1.188832E+03	1.806675E-02	1.688890E-01	1.469791E-02	3.582995E-02	1.980038E-02	6.921666E-04	3.597270E-09	2.294796E-05	9.591093E-04	5.741372E-04	1.885514E-05	1.276833E-05	7.295134E-05	2.614102E-05	5.753592E-05	8.214038E-08	7.429103E-05	1.051334E-04
3.530831E+01	1.200178E+03	1.853000E-02	1.674804E-01	1.423541E-02	3.669030E-02	2.027706E-02	7.067165E-04	4.333791E-09	2.353019E-05	9.783060E-04	5.819874E-04	1.893545E-05	1.435448E-05	7.121457E-05	2.843978E-05	5.752853E-05	8.426773E-08	8.574496E-05	1.200936E-04
4.064953E+01	1.211436E+03	1.899325E-02	1.660758E-01	1.377649E-02	3.754655E-02	2.074974E-02	7.208606E-04	5.166646E-09	2.410368E-05	9.967569E-04	5.889790E-04	1.898992E-05	1.605984E-05	6.938934E-05	3.082471E-05	5.740908E-05	8.639803E-08	9.835814E-05	1.364046E-04
4.616483E+01	1.222665E+03	1.945649E-02	1.646728E-01	1.331887E-02	3.840130E-02	2.122096E-02	7.348594E-04	6.035338E-09	2.467284E-05	1.014928E-03	5.956798E-04	1.903661E-05	1.780321E-05	6.754701E-05	3.322965E-05	5.726303E-05	8.852946E-08	1.113831E-04	1.531760E-04
5.309872E+01	1.233653E+03	1.991975E-02	1.632819E-01	1.287183E-02	3.924393E-02	2.168021E-02	7.476741E-04	7.196074E-09	2.520663E-05	1.030818E-03	6.000106E-04	1.901984E-05	1.985635E-05	6.556535E-05	3.579761E-05	5.690015E-05	9.067013E-08	1.277637E-04	1.736981E-04
6.003262E+01	1.244641E+03	2.038300E-02	1.618911E-01	1.242478E-02	4.008656E-02	2.213947E-02	7.604888E-04	8.356809E-09	2.574042E-05	1.046707E-03	6.043414E-04	1.900307E-05	2.190950E-05	6.358369E-05	3.836557E-05	5.653728E-05	9.281079E-08	1.441442E-04	1.942201E-04
6.791651E+01	1.255473E+03	2.084625E-02	1.605090E-01	1.198510E-02	4.092073E-02	2.259024E-02	7.724939E-04	9.719393E-09	2.624339E-05	1.060976E-03	6.071669E-04	1.894975E-05	2.414908E-05	6.156298E-05	4.098961E-05	5.608239E-05	9.495824E-08	1.628033E-04	2.171788E-04
7.677261E+01	1.266143E+03	2.130950E-02	1.591359E-01	1.155294E-02	4.174624E-02	2.303233E-02	7.836704E-04	1.128855E-08	2.671482E-05	1.073585E-03	6.084519E-04	1.885902E-05	2.657947E-05	5.950233E-05	4.367105E-05	5.553336E-05	9.711265E-08	1.837942E-04	2.426310E-04
8.562871E+01	1.276813E+03	2.177275E-02	1.577629E-01	1.112078E-02	4.257175E-02	2.347441E-02	7.948469E-04	1.285770E-08	2.718625E-05	1.086195E-03	6.097369E-04	1.876830E-05	2.900985E-05	5.744168E-05	4.635250E-05	5.498432E-05	9.926706E-08	2.047851E-04	2.680832E-04
9.622020E+01	1.287198E+03	2.223600E-02	1.564073E-01	1.070266E-02	4.338092E-02	2.389986E-02	8.045063E-04	1.479503E-08	2.758819E-05	1.095676E-03	6.084544E-04	1.862002E-05	3.174326E-05	5.537911E-05	4.904328E-05	5.433751E-05	1.014355E-07	2.300233E-04	2.978673E-04
1.073253E+02	1.297498E+03	2.269925E-02	1.550568E-01	1.028871E-02	4.418525E-02	2.432038E-02	8.137167E-04	1.684131E-08	2.796957E-05	1.104232E-03	6.064122E-04	1.845471E-05	3.456635E-05	5.331596E-05	5.173682E-05	5.366177E-05	1.036080E-07	2.565185E-04	3.289334E-04
1.184303E+02	1.307798E+03	2.316249E-02	1.537064E-01	9.874750E-03	4.498958E-02	2.474090E-02	8.229270E-04	1.888760E-08	2.835094E-05	1.112787E-03	6.043700E-04	1.828940E-05	3.738944E-05	5.125282E-05	5.443037E-05	5.298602E-05	1.057806E-07	2.830136E-04	3.599994E-04
1.319253E+02	1.317695E+03	2.362575E-02	1.523829E-01	9.481294E-03	4.576962E-02	2.513631E-02	8.299748E-04	2.141616E-08	2.861826E-05	1.116806E-03	5.990809E-04	1.805580E-05	4.057910E-05	4.925432E-05	5.701036E-05	5.224275E-05	1.079754E-07	3.155335E-04	3.969040E-04
1.455609E+02	1.327569E+03	2.408900E-02	1.510610E-01	9.089045E-03	4.654823E-02	2.553024E-02	8.368952E-04	2.397314E-08	2.887887E-05	1.120557E-03	5.936005E-04	1.781817E-05	4.379035E-05	4.725962E-05	5.958366E-05	5.149550E-05	1.101716E-07	3.484083E-04	4.341526E-04
1.592422E+02	1.337434E+03	2.455225E-02	1.497396E-01	8.697219E-03	4.732632E-02	2.592362E-02	8.437723E-04	2.653820E-08	2.913694E-05	1.124217E-03	5.880643E-04	1.757942E-05	4.700764E-05	4.526711E-05	6.215232E-05	5.074782E-05	1.123683E-07	3.814032E-04	4.715112E-04
1.755866E+02	1.346825E+03	2.501550E-02	1.484529E-01	8.330130E-03	4.807427E-02	2.628550E-02	8.481164E-04	2.957536E-08	2.924701E-05	1.122545E-03	5.792639E-04	1.727533E-05	5.057750E-05	4.340194E-05	6.444997E-05	4.997549E-05	1.145949E-07	4.214133E-04	5.153023E-04
1.919309E+02	1.356216E+03	2.547875E-02	1.471662E-01	7.963040E-03	4.882221E-02	2.664737E-02	8.524606E-04	3.261252E-08	2.935708E-05	1.120873E-03	5.704634E-04	1.697123E-05	5.414736E-05	4.153677E-05	6.674761E-05	4.920315E-05	1.168215E-07	4.614235E-04	5.590933E-04
2.082753E+02	1.365607E+03	2.594199E-02	1.458795E-01	7.595950E-03	4.957016E-02	2.700924E-02	8.568048E-04	3.564968E-08	2.946715E-05	1.119201E-03	5.616630E-04	1.666714E-05	5.771722E-05	3.967160E-05	6.904525E-05	4.843082E-05	1.190481E-07	5.014337E-04	6.028843E-04
2.273267E+02	1.374465E+03	2.640525E-02	1.446352E-01	7.257004E-03	5.028255E-02	2.733362E-02	8.583773E-04	3.904422E-08	2.940420E-05	1.111769E-03	5.499334E-04	1.630660E-05	6.158710E-05	3.798276E-05	7.090694E-05	4.766890E-05	1.213134E-07	5.490518E-04	6.532413E-04
2.463908E+02	1.383321E+03	2.686850E-02	1.433911E-01	6.918190E-03	5.099476E-02	2.765782E-02	8.599367E-04	4.244046E-08	2.934043E-05	1.104310E-03	5.381900E-04	1.594580E-05	6.545840E-05	3.629475E-05	7.276657E-05	4.690703E-05	1.235788E-07	5.967058E-04	7.036294E-04
2.654550E+02	1.392177E+03	2.733175E-02	1.421470E-01	6.579376E-03	5.170698E-02	2.798203E-02	8.614961E-04	4.583669E-08	2.927666E-05	1.096851E-03	5.264466E-04	1.558500E-05	6.932970E-05	3.460674E-05	7.462620E-05	4.614516E-05	1.258442E-07	6.443599E-04	7.540175E-04
2.867346E+02	1.400518E+03	2.779500E-02	1.409475E-01	6.267876E-03	5.238308E-02	2.826804E-02	8.605018E-04	4.935422E-08	2.904881E-05	1.084258E-03	5.126394E-04	1.518571E-05	7.339436E-05	3.310434E-05	7.596696E-05	4.541448E-05	1.281530E-07	6.989155E-04	8.099738E-04
3.082932E+02	1.408795E+03	2.825825E-02	1.397535E-01	5.959817E-03	5.305464E-02	2.854924E-02	8.591857E-04	5.288703E-08	2.880028E-05	1.071019E-03	4.985723E-04	1.478158E-05	7.748338E-05	3.162531E-05	7.724235E-05	4.468773E-05	1.304671E-07	7.543405E-04	8.666316E-04
3.298519E+02	1.417071E+03	2.872150E-02	1.385596E-01	5.651758E-03	5.372619E-02	2.883044E-02	8.578697E-04	5.641984E-08	2.855175E-05	1.057779E-03	4.845052E-04	1.437745E-05	8.157240E-05	3.014628E-05	7.851775E-05	4.396098E-05	1.327813E-07	8.097655E-04	9.232893E-04
